"week","sport","team1","team2","date","time","team1LogoUrl","team2LogoUrl","latitude","longitude"
"3","nfl","BAL","KC","Sunday, September 22","10:00 AM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/bal.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/kc.png&h=50","39.04891586303711","-94.48403930664062"
"3","nfl","OAK","MIN","Sunday, September 22","10:00 AM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/oak.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/min.png&h=50","44.973880767822266","-93.25809478759766"
"3","nfl","MIA","DAL","Sunday, September 22","10:00 AM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/mia.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/dal.png&h=50","32.747779846191406","-97.09278106689453"
"3","ncaaf","ORE","STAN","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2483.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/24.png&h=50","37.43452835083008","-122.16331481933594"
"3","ncaaf","USM","ALA","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2572.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png&h=50","33.208274841308594","-87.55257415771484"
"3","ncaaf","M-OH","OSU","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/193.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/194.png&h=50","40.00165939331055","-83.02191925048828"
"3","ncaaf","ODU","UVA","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/295.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/258.png&h=50","38.031105041503906","-78.51587677001953"
"3","ncaaf","CMU","MIAMI","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2117.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png&h=50","25.957965850830078","-80.24105072021484"
"3","nfl","DET","PHI","Sunday, September 22","10:00 AM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/det.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/phi.png&h=50","39.90077590942383","-75.16744995117188"
"3","ncaaf","WASH","BYU","Saturday, September 21","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/264.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/252.png&h=50","40.25727844238281","-111.65674591064453"
"4","nfl","PHI","GB","Thursday, September 26","5:20 PM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/phi.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/gb.png&h=50","44.501304626464844","-88.06216430664062"
"4","nfl","MIN","CHI","Sunday, September 29","1:25 PM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/min.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/chi.png&h=50","41.8623046875","-87.61666870117188"
"4","ncaaf","TTU","OKLA","Saturday, September 28","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2641.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/201.png&h=50","35.20585250854492","-97.44450378417969"
"4","nfl","TB","LAR","Sunday, September 29","1:05 PM PST","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/tb.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/scoreboard/lar.png&h=50","34.01405334472656","-118.2900619506836"
"4","ncaaf","OSU","NEB","Saturday, September 28","TBD","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/194.png&h=50","https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/158.png&h=50","40.82063674926758","-96.70783233642578"
